Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,"2128,388844","2304,497886","2485,494147","2675,103624","2961,062832","3227,916782","3477,937313","3746,247875","3953,12834","4262,974965","4729,40501","5125,329175","6018,459632","7290,714019","8078,278768","10102,75486","10852,64383","11432,15272","12602,3664","14855,7663","17073,24066","15564,01196","13719,2114","12590,09461","13080,18039","13647,20056","17955,15715","21761,21445","24499,40532","25625,31037","30549,66928","31777,0328","32753,8047","24390,1538","26045,81489","30254,29729","33022,56495","30324,45109","30605,62272","30969,10335","29632,77361","27259,48067","29957,93877","37292,42143","42758,20155","43378,61521","46531,60011","53568,56455","55817,43927","46707,86732","52542,82741","60379,77482","57749,82513","60844,27671","59583,714","51197,95293","51820,39725","53300,85873","54181,90698","51773,04646","52653,75659","61174,96802","55296,93715","55516,83648"
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,"1954,311321","2155,449969","2330,477365","2508,474307","2734,93009","2865,244848","3044,845604","3237,273152","3413,493582","3657,207942","4044,420682","4834,740494","5884,775241","7855,91887","9004,788599","10328,10894","10864,97123","11643,64674","16282,19325","18265,55886","19393,88055","17665,0139","17999,96926","17859,23237","16991,24588","17152,09485","24459,85363","30440,51082","32690,43027","31308,65083","39574,53981","39544,49468","40713,68815","39237,11866","43091,7771","50113,83212","48092,6433","41584,44178","42680,58673","41695,69129","38865,02194","39638,79111","42458,73847","49335,74563","54659,45715","56242,89336","59011,03246","64989,15533","74175,19279","71568,31239","76531,37294","90476,75897","85836,20768","87304,33058","88724,99094","83806,4476","82153,07454","82254,37693","85217,36915","84121,93103","85897,78433","93446,43445","93245,79521","99564,71003"
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,"183,5250697","196,2935616","223,9342091","234,8997476","254,2175271","270,8305848","239,307596","272,9146394","293,330341","363,5548444","335,4513668","392,5150695","448,2377586","458,8300612","706,5795802","903,7134621","976,4892402","951,2403986","1107,783045","1146,361793","1458,239764","1675,797474","1702,680625","1775,832037","1706,219448","1543,76494","1208,160843","997,1281344","897,7087634","809,0440282","978,489617","1000,077987","990,1382512","992,7713675","712,3877166","779,6991002","918,1958574","940,8265898","960,8375049","978,1745317","1138,188485","1186,829135","1183,247345","1220,179077","1368,114823","1533,901665","1718,783472","1937,611386","2429,124771","2462,201936","2730,614771","2952,143494","1897,66115","985,8926692","1060,591059","847,7316319","656,3490586","851,5020053","1098,066864","1109,53926","572,3552898","663,6142457","1051,671496",
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,"275,2960205","285,1567993","303,9974365","329,0105896","346,3018188","342,0779419","380,4979248","384,6429443","399,3016357","405,4508057","217,2356415","224,451416","246,5462952","283,8018494","328,7835999","364,9699402","397,5427551","458,0583496","529,6036377","542,1147461","611,211792","683,913269","701,9598389","685,2764893","609,3314209","700,4500732","479,2817688","334,8227844","307,5063477","259,5022278","243,611557","276,4524536","250,3299255","224,4915466","228,8900299","258,418335","313,6583862","363,5976868","386,3784485","392,6217651","401,6981506","396,6387329","402,6490479","422,1835938","450,3852844","483,3348694","475,7467346","543,1983032","675,9772339","693,8235474","736,5301514","775,3927612","861,9699097","963,0571289","1022,748413","939,1273193","953,0107422","986,6740112","1023,106262","1063,32251","1117,415283","1159,856567","1207,853027","1224,489624"
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,"102,8145715","109,7287943","116,1794933","120,6585987","128,6422269","140,8998737","164,5334144","170,6669715","178,8397529","191,4387345","197,0979035","199,662202","215,5820229","278,285063","342,9788976","363,5263502","405,4087341","461,6591416","548,2331132","612,0887602","708,7294501","748,1567261","770,3989532","826,9323021","846,9341684","773,8239237","842,0984362","970,4525225","1164,200962","1341,729784","1559,112093","1765,622674","1971,608799","2245,136887","2517,707326","2864,365157","3054,656908","2473,14097","1847,703793","2033,244905","2005,976945","1889,934325","2089,751831","2347,540013","2641,562687","2867,703834","3331,320435","3918,528174","4309,135093","4135,43987","4973,862888","5373,623283","5725,528028","6018,082447","5801,197892","5688,853354","5833,577156","6413,091825","7099,776501","7605,696578","6985,643939","7058,0695","6909,359975","7182,025258"
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,"102,2389856","104,8307489","107,7612095","114,6162113","130,0693045","142,685103","159,0959221","163,9448284","164,2569449","174,6532541","159,7781842","174,5696969","198,7610543","234,4180575","315,0979028","338,6057009","331,5956245","406,3423014","420,5070095","443,4614285","549,4334666","451,0478972","372,4948297","335,5324708","304,2963305","312,8672042","422,2772966","482,2895988","516,5362389","491,9993211","575,0945119","549,8080116","564,7173365","414,0139952","328,6009561","419,2203349","452,0684369","448,0010969","461,1582459","445,2914841","409,8898028","396,6926545","445,2386915","538,1653778","560,2663085","551,25985","552,5022713","607,5882245","718,9487864","720,6941688","704,9871642","783,9893805","762,3920476","826,5432595","855,5852849","751,0524051","772,5817871","792,7654872","851,1308069","826,2606541","853,5782203","939,6133738","898,7581544","985,6975126"
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,"633,9756081","677,7138237","703,6208038","756,2849063","779,7660146","793,3577384","767,5378705","796,7038601","783,1736336","794,5296552","828,9198575","894,4530535","1067,464126","1273,322136","1962,026892","2318,691698","2344,930283","2907,373478","3258,092758","4155,159422","5559,052097","6159,709475","7091,406222","6689,808315","6613,119475","6212,000653","3984,996097","3941,12014","3655,81977","3481,845058","4047,250936","4205,377783","4277,474369","3646,712317","3839,962902","4114,689085","4427,278324","4393,944969","4612,709003","5179,083508","6178,589756","6657,414669","6762,930808","8445,046535","9871,034198","12346,43731","14152,66074","16606,67536","21298,99453","14634,0565","16815,42474","19151,08702","20472,35743","21416,36608","22074,42631","20024,75466","17521,80075","17720,49724","18076,35656","17431,02693","15224,50835","17912,51062","22004,19979","20016,1503"
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,"267,0912076","274,3508909","298,2410209","337,0198569","354,3655411","369,9670822","424,9846101","459,4493691","501,121309","543,9474013","487,5650867","430,8972597","537,3375292","661,0808219","880,7281677","1121,543269","1227,924097","1371,961857","1510,185311","2013,373743","1515,645899","1536,665621","1360,238252","1275,683376","1209,051494","1326,427014","1461,496587","1649,962648","1685,694792","1948,591795","2689,526219","2649,2726","2743,653203","3057,937375","2176,280181","2774,616272","2929,153949","3020,993471","4329,56244","3969,473594","4192,443167","3045,55414","3583,197459","4637,882185","5960,778989","7303,013889","7953,07848","9711,223761","10843,50369","9012,999458","10622,70204","11300,78522","11713,28498","12578,18786","12165,22014","11049,99511","10970,04589","10695,5502","9568,835063","9215,440499","8638,739038","9743,212778","10674,50416","13105,65857"
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,"55,37849761","56,17592781","55,50487046","61,95537682","68,62599302","99,95276523","101,4354146","102,8003473","106,8512281","116,6822963","122,0309296","133,4680883","136,9647365","152,7094176","183,717572","201,2372928","203,3098137","237,5848891","190,6901451","164,5130122","93,75069911","98,64675507","156,9524229","157,5272169","247,5169376","234,2765028","253,6430588","392,9707432","395,187661","310,1860252","244,9871681","182,9558973","152,1135424","165,6164762","198,441988","278,5208357","284,6982593","286,8466379","292,4530371","257,9219496","258,0503387","236,0211889","241,9846884","250,7154366","292,381858","330,4054027","346,5182553","401,3891309","472,8426815","798,9470899","823,4881443","835,6200606","795,2228676","818,2854274","896,0547955","862,9346104","752,6965717","765,2183323","792,1657002","822,0570582","845,7664639","882,7917175","963,0673141","1002,309139"
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,"1397,594803","1472,385714","1525,775853","1613,456884","1748,288118","1873,567774","1986,747159","2058,781882","1951,758596","2100,667869","2347,544318","2649,801514","3030,432514","3426,276221","3665,862798","4299,745618","4138,167788","4681,439932","5976,938169","7804,762081","10032,06208","9599,306222","9146,077357","8691,518813","8179,194441","8652,216542","10611,11221","13118,58653","15987,16808","16239,2822","19095,467","19900,72665","20487,17079","18389,01957","19709,2381","23168,95296","24406,4003","26766,00562","28274,50451","28762,09136","28280,92679","27906,5695","30077,74143","34442,68754","40366,88867","42104,78844","44512,45903","50397,6855","47396,12021","38744,13169","39598,95712","42109,64188","42497,3405","43426,29814","47439,61659","44964,39114","40985,23514","40572,12148","43203,81411","42662,53537","40201,68124","46896,86624","45935,92765","49463,85546"
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,"2999,864872","3059,160821","3236,013112","3366,36979","3565,31443","3818,288251","4136,308296","4325,959351","4684,588403","5019,998186","5234,296666","5609,3826","6094,01799","6726,358956","7225,69136","7801,456664","8592,253537","9452,576519","10564,94822","11674,18187","12574,79151","13976,10539","14433,78773","15543,89372","17121,22548","18236,82773","19071,22719","20038,9411","21417,01193","22857,15443","23888,60001","24342,2589","25418,99078","26387,29373","27694,85342","28690,8757","29967,71272","31459,12997","32853,67259","34515,38131","36329,97026","37133,6204","37997,74243","39490,30239","41724,6412","44123,39965","46301,98765","48050,22741","48570,05943","47194,95009","48650,66432","50065,97895","51784,41147","53409,75078","55304,31553","57040,20821","58206,61419","60322,26142","63201,04585","65604,68152","64411,37318","71318,30736","78035,17536","82769,41221"
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,"491,0317603","603,9665132","659,3937169","586,8211917","744,6542701","705,2025275","668,1763767","584,7553045","578,5488685","722,5862549","765,763012","1000,283654","775,9372511","1397,289603","1433,177975","1231,85371","1268,303032","1414,2379","1678,309256","2442,659579","3442,812306","3728,44557","3084,79407","1707,144628","1615,406473","1568,432165","1938,810849","2415,654199","2677,197777","2734,366239","2995,361057","3589,015419","4101,710542","4753,009247","5507,564813","6050,486323","6398,435752","7436,293426","7836,891833","7370,569955","6987,700988","6382,761047","4149,761403","3671,123293","4168,660654","5284,25678","6001,332948","7222,054036","9423,965626","9881,395731","12641,05768","15132,26757","16259,59408","18335,25948","18322,42768","17125,90168","17009,75869","19184,66267","19249,94015","18315,73529","15789,68574","17888,21151","20691,9739","22797,81117"
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,"939,1977666","954,0383306","1006,559408","1060,094332","873,6047549","869,0410679","875,9562317","892,9853156","938,0150787","931,5987557","1015,219908","1106,088243","1155,262363","1366,83362","2033,519008","2078,15342","2309,192935","2585,220511","2727,137466","3256,649087","3874,404706","4228,098815","4201,542835","4078,942331","3519,801465","3548,704343","3376,349606","2610,988371","3191,476337","2250,084597","2451,552311","2632,539698","2907,303344","2824,691444","2688,983251","3486,983506","3112,825848","3710,826884","3869,982588","4070,906192","4776,281676","4920,393136","3652,098965","3229,505571","4269,089709","5432,485418","6739,380653","8331,62097","11262,45143","11596,60219","13646,30466","10843,92297","12901,41716","12403,1467","15943,61272",,,,,,,,,
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,"221,5598489","209,6932064","202,2810312","203,2194512","229,9792456","287,425476","325,0258473","340,5799404","387,0872887","458,9816508","413,9046752","372,1440715","409,7811464","517,6300552","601,1013714","489,5050187","533,2316317","474,3623624","514,3348786","595,4558491","669,419722","669,8868294","626,5325334","520,4558335","413,2699743","332,1737373","238,2337962","314,9996026","504,4860202","526,3617693","422,3362988","423,0712568","389,2546658","390,9169616","426,3868394","433,3126991","399,5113047","465,8719422","373,0847631","349,5157231","359,429501","396,548953","393,8646255","446,2901048","548,6859746","710,9820682","1051,717149","1118,731626","1375,50211","1136,241683","1451,10616","1624,868178","1710,050613","1820,718548","1707,485731","1295,877887","1239,085279","1483,465773","1463,899979","1258,986198","951,6443167","1127,160779","1447,123101","1330,727806"
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,"276,4197618","279,0164668","275,5455861","277,0056789","281,7445161","294,1453353","278,5674964","294,210547","301,932051","345,578539","361,2415494","405,3642874","483,1314339","578,5174614","673,9912544","716,7643603","686,8617591","676,699586","665,0188162","778,8515659","948,5273109","1068,377618","1095,325477","958,7156926","756,9725298","648,9444748","692,1758653","726,0606976","815,4760978","839,9890905","866,4864573","830,527104","630,8195315","604,38667","633,7332114","647,9754477","766,5236289","750,1936133","552,1652757","582,0034408","562,5569004","566,1076466","524,6772388","468,2341858","469,4846536","461,0282813","430,8091793","413,3025717","340,7401829","735,4445517","901,5544436","1037,25491","1238,60109","1362,300668","1372,212781","1386,422847","1407,415364","3448,082537","2271,853335","1684,027904","1730,413489","1724,387731","2040,552459","2156,034004"
